"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus","date"
"31","cWyWnA3GojI","My family left a foods for the gods in the house that&#39;s why they come","My family left a foods for the gods in the house that's why they come","atiwit K","https://yt3.ggpht.com/a/AATXAJx17Y22_o706b_ffriNwwGZYWvyPWnGdZ6R7g=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNOxOUGPnvgqsyNUfwlx1qA","UCNOxOUGPnvgqsyNUfwlx1qA","TRUE","none","0","2020-03-17T04:41:27Z","2020-03-17T04:41:47Z","UgwI34IuSZ88Ibr9Lkt4AaABAg",NA,NA,2020-03-17
"32","cWyWnA3GojI","I am trapped around my bed.. and I only need to cross to my mom’s bed and then to my computer.. so easy...","I am trapped around my bed.. and I only need to cross to my mom’s bed and then to my computer.. so easy...","milkchxrru","https://yt3.ggpht.com/a/AATXAJzYczG-6Hsm26-sLoChLd1xVluqNhECDau_iA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCj0-h3JC_DLxyZb7b8BE3jw","UCj0-h3JC_DLxyZb7b8BE3jw","TRUE","none","0","2020-03-23T21:01:37Z","2020-03-23T21:01:37Z","UgxTNdjXLgg1UwayaVx4AaABAg.8xXdnxS3ID296ZIXgmgSJM","UgxTNdjXLgg1UwayaVx4AaABAg",NA,2020-03-23
"33","cWyWnA3GojI","antsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsants","antsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsantsants","CARLOSMINER21","https://yt3.ggpht.com/a/AATXAJx3MfolLYiYJP4n7_acmnYr1gSQh-agr2oo-Q=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCCmTPGe1NE0DwSpvyTv78fw","UCCmTPGe1NE0DwSpvyTv78fw","TRUE","none","1","2020-03-26T22:58:33Z","2020-03-26T22:58:33Z","UgyxT_LzVMCIJCm5D5N4AaABAg",NA,NA,2020-03-26
"34","cWyWnA3GojI","i fucking hate ants with a dying passion","i fucking hate ants with a dying passion","Doughy","https://yt3.ggpht.com/a/AATXAJwNhlLSKc6E_aJX0UjvwDQfXIsYPYI8_7xfxw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcYeq-RpZXnY-Qg3cYoCLhQ","UCcYeq-RpZXnY-Qg3cYoCLhQ","TRUE","none","0","2020-03-26T03:39:28Z","2020-03-26T03:39:28Z","UgyJ_HR5XlmdQJB8gCh4AaABAg",NA,NA,2020-03-26
"35","cWyWnA3GojI","friend: why are you afraid of ants? They&#39;re smaller than you!<br />Me: so is a land mine, and you...","friend: why are you afraid of ants? They're smaller than you!
Me: so is a land mine, and you...","Aidan Blade","https://yt3.ggpht.com/a/AATXAJxxMWc22x1PVeUzJqaUk574fBNnDiK12X7x=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UClOq_MbRREDQAJMK6shHOPg","UClOq_MbRREDQAJMK6shHOPg","TRUE","none","0","2020-03-26T01:10:48Z","2020-03-26T01:10:48Z","Ugz0m9zkEG1pTHk92Fp4AaABAg",NA,NA,2020-03-26
"36","cWyWnA3GojI","<a href=""https://www.youtube.com/watch?v=cWyWnA3GojI&amp;t=0m38s"">0:38</a> This should have more gap for water","0:38 This should have more gap for water","ATP","https://yt3.ggpht.com/a/AATXAJwyKrk7lXUpC7dsnEGO-c_OkyPQbN5R1lMk3A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuEnjaNJd2gry3eyTwPysNA","UCuEnjaNJd2gry3eyTwPysNA","TRUE","none","0","2020-03-28T03:17:35Z","2020-03-28T03:17:35Z","UgxiYZafQelo1OK5obF4AaABAg",NA,NA,2020-03-28
"37","cWyWnA3GojI","Greedy creatures even though I put alot of sweet outside my house they still go for my house","Greedy creatures even though I put alot of sweet outside my house they still go for my house","madara uchiha","https://yt3.ggpht.com/a/AATXAJw16wdjDsYNP7zRE6ewxPLTwPoxyuI-F1DMCg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCba5oPzAUBjEsn7RtoHOr0Q","UCba5oPzAUBjEsn7RtoHOr0Q","TRUE","none","0","2020-03-30T17:04:55Z","2020-03-30T17:04:55Z","Ugx39pmHKvuiYUw0_mR4AaABAg",NA,NA,2020-03-30
"38","cWyWnA3GojI","Respect the credit","Respect the credit","EnJay","https://yt3.ggpht.com/a/AATXAJyJUsN8YomS8dJiV8S416yj4wQWtLblhCNSZg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCzwSQu9N2F10976f7al8dVA","UCzwSQu9N2F10976f7al8dVA","TRUE","none","0","2020-04-05T00:23:12Z","2020-04-05T00:23:12Z","UgxTNdjXLgg1UwayaVx4AaABAg.8xXdnxS3ID2972Z8bViKWH","UgxTNdjXLgg1UwayaVx4AaABAg",NA,2020-04-05
"39","cWyWnA3GojI","Fuck you ants","Fuck you ants","Eduard Anthony","https://yt3.ggpht.com/a/AATXAJxiNwOiFYiyAbG6XMK-W2j7JZuFNPpJQKsDiw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCXBTiDvb5nBcrNdB8LfgYwg","UCXBTiDvb5nBcrNdB8LfgYwg","TRUE","none","0","2020-04-07T07:57:13Z","2020-04-07T07:57:13Z","UgwRshFWhh53kurmsXt4AaABAg",NA,NA,2020-04-07
"40","cWyWnA3GojI","Oh god I just ruined the 66 likes...","Oh god I just ruined the 66 likes...","Cookie Poofs","https://yt3.ggpht.com/a/AATXAJwLEtQmXph376YXxsaC_SXo_eEcbxXIFw7jQA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwBaVrxdDFn8m4ddzUSffcw","UCwBaVrxdDFn8m4ddzUSffcw","TRUE","none","0","2020-04-07T02:23:14Z","2020-04-07T02:23:14Z","UgwueJwSRuP3c_RvRn54AaABAg.8zu1mRWAotA977vTXe-Ef9","UgwueJwSRuP3c_RvRn54AaABAg",NA,2020-04-07
"41","cWyWnA3GojI","Yesssh","Yesssh","badoobie","https://yt3.ggpht.com/a/AATXAJwwUMDaYdN9L52eKwgCFOKtInTus37g7_h0jQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCsGXur5tMXhuxf_Pn6775dA","UCsGXur5tMXhuxf_Pn6775dA","TRUE","none","0","2020-04-07T22:22:06Z","2020-04-07T22:22:06Z","UgzuAC7tkbS8vv8ExXF4AaABAg.8yQ4nFl7p3897A3fI-88Sa","UgzuAC7tkbS8vv8ExXF4AaABAg",NA,2020-04-07
"42","cWyWnA3GojI","One way to solve it","One way to solve it","Cookie Poofs","https://yt3.ggpht.com/a/AATXAJwLEtQmXph376YXxsaC_SXo_eEcbxXIFw7jQA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCwBaVrxdDFn8m4ddzUSffcw","UCwBaVrxdDFn8m4ddzUSffcw","TRUE","none","0","2020-04-07T02:25:37Z","2020-04-07T02:25:37Z","UgzuAC7tkbS8vv8ExXF4AaABAg.8yQ4nFl7p38977vjy7wWIa","UgzuAC7tkbS8vv8ExXF4AaABAg",NA,2020-04-07
"43","cWyWnA3GojI","Are you still alive, Sensei, LOL?!","Are you still alive, Sensei, LOL?!","Bobby Clemente","https://yt3.ggpht.com/a/AATXAJz4VOumro-JaTdu_hrjyrvkgG4F7BF1PEHQJQ=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCEai4dgNev-8um70IsQV1XQ","UCEai4dgNev-8um70IsQV1XQ","TRUE","none","0","2020-04-07T21:07:46Z","2020-04-07T21:07:46Z","Ugy-cA7wVgPCjR-9IZp4AaABAg.8visYhBKmSH979w9rwhnL9","Ugy-cA7wVgPCjR-9IZp4AaABAg",NA,2020-04-07
"44","cWyWnA3GojI","Cookie Poofs and I just ruin the 69 likes","Cookie Poofs and I just ruin the 69 likes","Molly teddy red","https://yt3.ggpht.com/a/AATXAJz95nH9JRctnDGcI7CTV2cs1i2Xf-NFmEPjiA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC2A8cFORkEYzB2XqFa-YmgA","UC2A8cFORkEYzB2XqFa-YmgA","TRUE","none","0","2020-04-08T18:50:08Z","2020-04-08T18:50:08Z","UgwueJwSRuP3c_RvRn54AaABAg.8zu1mRWAotA97CGCgiaZdf","UgwueJwSRuP3c_RvRn54AaABAg",NA,2020-04-08
"45","cWyWnA3GojI","I love ants<U+0001F41C>","I love ants<U+0001F41C>","paul moran","https://yt3.ggpht.com/a/AATXAJzsjUN-Bc9MG9HiT5C6_FeaVRRGVRbMADWPsA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCpVKenyS_TAHRE572X30jXg","UCpVKenyS_TAHRE572X30jXg","TRUE","none","0","2020-04-09T20:17:35Z","2020-04-09T20:17:35Z","UgwtuXl9QnP6XlqnClx4AaABAg",NA,NA,2020-04-09
"46","cWyWnA3GojI","Choices, I like choices","Choices, I like choices","ricaard","https://yt3.ggpht.com/a/AATXAJxU7ehUayx9ts5wrYRbn1T7Qvc83FLmSPYZCA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCRFkT0VEj7tvUAkU8o590UA","UCRFkT0VEj7tvUAkU8o590UA","TRUE","none","0","2020-04-13T15:21:36Z","2020-04-13T15:21:36Z","UgwjLf1iLQDnZHzOFf54AaABAg.8xLwzTr4wNf97OlJgwW2Iu","UgwjLf1iLQDnZHzOFf54AaABAg",NA,2020-04-13
"47","cWyWnA3GojI","Oh","Oh","sarwin Adhikari","https://yt3.ggpht.com/a/AATXAJwAzIBE9yTJ40Zv7gGphZdwOhKBiVuIywwqLg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCOh20-iFVATXfexaeB2menQ","UCOh20-iFVATXfexaeB2menQ","TRUE","none","0","2020-04-13T17:25:45Z","2020-04-13T17:25:45Z","Ugzpy-KQYNdfltFTVDh4AaABAg.8r2AMs_2rFF97OzWxWlr9C","Ugzpy-KQYNdfltFTVDh4AaABAg",NA,2020-04-13
"48","cWyWnA3GojI","I will definitely try this, tnx","I will definitely try this, tnx","maybel lawagan","https://yt3.ggpht.com/a/AATXAJwsvVBoIDDbsM_XmTvDD6J1vt-r584tW_-xEw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCuXQByzanh3X7wA3ZMgGueg","UCuXQByzanh3X7wA3ZMgGueg","TRUE","none","0","2020-04-13T02:45:34Z","2020-04-13T02:45:34Z","UgzM5zG_SG1QGU2YlU94AaABAg.8ifH2FTrzY_97NPnM5huI3","UgzM5zG_SG1QGU2YlU94AaABAg",NA,2020-04-13
"49","cWyWnA3GojI","Left a coke out for 1 hour and had a whole colony raiding.","Left a coke out for 1 hour and had a whole colony raiding.","Gabriel GMoney Bustamante","https://yt3.ggpht.com/a/AATXAJzdZSU_xtiwY3gTjfYOFCxMcip9E0zWS4gYqg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCNb3By2of0ZZ12TgsDu8_3w","UCNb3By2of0ZZ12TgsDu8_3w","TRUE","none","0","2020-04-17T22:29:44Z","2020-04-17T22:29:44Z","UgzH2T_0KGkNhPHSFIN4AaABAg",NA,NA,2020-04-17
"50","cWyWnA3GojI","how do you do all that in your video am only 6 and am turning 7 and i cant even take care of a 2 and 3 and 4 years old and i cant do what you did in your video","how do you do all that in your video am only 6 and am turning 7 and i cant even take care of a 2 and 3 and 4 years old and i cant do what you did in your video","sarah irshaid","https://yt3.ggpht.com/a/AATXAJy6wQIABHNq9v6d6AoePtzRVfJvLq0vi5xbYA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUKF8G6N8Z0vDL31WEsOMBA","UCUKF8G6N8Z0vDL31WEsOMBA","TRUE","none","0","2020-04-17T13:36:29Z","2020-04-17T13:36:29Z","Ugz1shV_E6VzdxB0Sr54AaABAg",NA,NA,2020-04-17
"51","cWyWnA3GojI","i love your video am a new subscriber","i love your video am a new subscriber","sarah irshaid","https://yt3.ggpht.com/a/AATXAJy6wQIABHNq9v6d6AoePtzRVfJvLq0vi5xbYA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCUKF8G6N8Z0vDL31WEsOMBA","UCUKF8G6N8Z0vDL31WEsOMBA","TRUE","none","0","2020-04-17T13:33:27Z","2020-04-17T13:33:27Z","UgzmLGMnzalngc_XQJF4AaABAg",NA,NA,2020-04-17
"52","cWyWnA3GojI","Same... and they r still there im scared","Same... and they r still there im scared","ZaZa S","https://yt3.ggpht.com/a/AATXAJwLdYJu1lLAAfJTBkDG6meydPCs-qSCkX57Sg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCE0923hvQMRi3jabREtPhhg","UCE0923hvQMRi3jabREtPhhg","TRUE","none","2","2020-04-17T01:40:56Z","2020-04-17T01:40:56Z","UgxExo1oL6rpK6KkL0J4AaABAg.8sv7d0GAujd97Xa_V8oIZl","UgxExo1oL6rpK6KkL0J4AaABAg",NA,2020-04-17
"53","cWyWnA3GojI","I TOTALLY UNDERSTAND U MATE i have same im scared i cant sleep they r in my bedroommmm what did u do","I TOTALLY UNDERSTAND U MATE i have same im scared i cant sleep they r in my bedroommmm what did u do","ZaZa S","https://yt3.ggpht.com/a/AATXAJwLdYJu1lLAAfJTBkDG6meydPCs-qSCkX57Sg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCE0923hvQMRi3jabREtPhhg","UCE0923hvQMRi3jabREtPhhg","TRUE","none","1","2020-04-17T01:43:30Z","2020-04-17T01:43:30Z","UgxCG52nk-SnBVgmavt4AaABAg.8j5H0VaDBs597XasDn3O4A","UgxCG52nk-SnBVgmavt4AaABAg",NA,2020-04-17
"54","cWyWnA3GojI","Just come to this video because as the warmer weather is upon us,my kitchen flat got infested with ants. My partner keep squashing all the ones he  sees in the worktop  but I feel sorry for the poor creature,but I might have to take some action,so I am determined to get rid of them using this technique!!!","Just come to this video because as the warmer weather is upon us,my kitchen flat got infested with ants. My partner keep squashing all the ones he  sees in the worktop  but I feel sorry for the poor creature,but I might have to take some action,so I am determined to get rid of them using this technique!!!","Joseph Ferreira","https://yt3.ggpht.com/a/AATXAJzBIUUZJE1AwE9eEwfWwspjTR4YLz-DPBBlRA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCcaaeGO2yhOMfWGLq-hq_jg","UCcaaeGO2yhOMfWGLq-hq_jg","TRUE","none","0","2020-04-21T15:49:58Z","2020-04-21T15:51:22Z","Ugy0p7IJjOQMiqL5sWt4AaABAg",NA,NA,2020-04-21
"55","cWyWnA3GojI","Update ?","Update ?","sidd sabir","https://yt3.ggpht.com/a/AATXAJxj1xKFqYSc-pr7ofVvb4nv9Eqnfc0waisXZg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCTumPK22gFK3LWojGfKNPOA","UCTumPK22gFK3LWojGfKNPOA","TRUE","none","0","2020-04-21T08:44:43Z","2020-04-21T08:44:43Z","UgzXqq2aX9kky0ZYjXB4AaABAg.8jDK6jZ3WMU97heFqGtjve","UgzXqq2aX9kky0ZYjXB4AaABAg",NA,2020-04-21
"56","cWyWnA3GojI","Good","Good","Olivia Ryan","https://yt3.ggpht.com/a/AATXAJwkLT9vbZujKVO3DVHvC9yooHMiH7cU-EsPsA=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCoWaUxVhl03-TGcXvHFYMYQ","UCoWaUxVhl03-TGcXvHFYMYQ","TRUE","none","1","2020-04-25T23:52:02Z","2020-04-25T23:52:02Z","Ugygs7v0rW8Qshmo2_R4AaABAg",NA,NA,2020-04-25
"57","cWyWnA3GojI","My location is go to hell","My location is go to hell","NotMicky","https://yt3.ggpht.com/a/AATXAJxtT5_GQcQglMnJVKXXOSMS56DhGdfo-uiJjw=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCYDoKGsDSa0YvICsv3mTEXg","UCYDoKGsDSa0YvICsv3mTEXg","TRUE","none","0","2020-04-26T14:41:17Z","2020-04-26T14:41:17Z","UgwI24fl_11VdEn01-B4AaABAg.8vWnEhiOmUF97vA1nbTFmt","UgwI24fl_11VdEn01-B4AaABAg",NA,2020-04-26
"58","cWyWnA3GojI","I Don&#39;t Kill Ants Cause I Love Them.","I Don't Kill Ants Cause I Love Them.","Joel Villagonzalo","https://yt3.ggpht.com/a/AATXAJxrvEeXTlBcm6d_Ayt-KnmeDc0NWa3NQJjeSg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UC5Gvor8PjxnBpAHEmHsl3ug","UC5Gvor8PjxnBpAHEmHsl3ug","TRUE","none","1","2020-04-28T22:31:57Z","2020-04-28T22:31:57Z","UgzdU-wlZ0NV4FlQyPB4AaABAg",NA,NA,2020-04-28
"59","cWyWnA3GojI","Sure there are other living things I&#39;d like to get rid of but I don&#39;t want to go to prison","Sure there are other living things I'd like to get rid of but I don't want to go to prison","nunya biznez","https://yt3.ggpht.com/a/AATXAJwocCg2b_02yUJe_eIhLWjYav8nwAxbJ9MM1w=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCM96Y0xGq0cpXK2ZmQuZDwg","UCM96Y0xGq0cpXK2ZmQuZDwg","TRUE","none","0","2020-04-28T12:36:31Z","2020-04-28T12:36:31Z","Ugx-vMIKMOYLTfhsMt94AaABAg",NA,NA,2020-04-28
"60","cWyWnA3GojI","My mommy hates ants and covid-19 lockdovn or coronavirus and always wear mask","My mommy hates ants and covid-19 lockdovn or coronavirus and always wear mask","Wannie P.","https://yt3.ggpht.com/a/AATXAJwGkmLiJ8JoqI86uHAskhq_fLOqDeWJnBYlmg=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCGruDoHsCdJVwwNohxeNhPQ","UCGruDoHsCdJVwwNohxeNhPQ","TRUE","none","0","2020-04-28T05:55:25Z","2020-04-28T05:55:25Z","Ugx3JAqQMbqvHaT-RVV4AaABAg",NA,NA,2020-04-28
"61","cWyWnA3GojI","Lol<U+0001F602><U+0001F602>","Lol<U+0001F602><U+0001F602>","Super Gaming 1000","https://yt3.ggpht.com/a/AATXAJyU9lxR5oj5bWK5pnx1scVLcWHQmX5gYn_y4A=s48-c-k-c0xffffffff-no-rj-mo","http://www.youtube.com/channel/UCyeEOFyqtO6ZV6dYyg3VMDQ","UCyeEOFyqtO6ZV6dYyg3VMDQ","TRUE","none","0","2020-04-29T14:21:55Z","2020-04-29T14:21:55Z","UgwI24fl_11VdEn01-B4AaABAg.8vWnEhiOmUF981rCa4z1Jc","UgwI24fl_11VdEn01-B4AaABAg",NA,2020-04-29
